,sentence,category,label,race
11891,feel awkward yankees play red mean root awkward,neither,2,3
5605,beth steak hurry brownie picture post drool phone,neither,2,1
2604,billythathird matt sliwinski copy tweet ginzo,neither,2,1
4854,tattoo mylife cuz whole team trash,neither,2,0
15328,gatordwqam everytime nelson agholor play want puke kid gator thank charlie cheeseburger,neither,2,3
10597,wanna cuddle boyfriend under fuzzy blanket amp drink hot tea hair play bed,neither,2,3
7193,travistefft feel think sox win lifetime hope ant yankees hook game,neither,2,3
2906,crewz miss tupac rap off hillbilly,neither,2,3
3269,gladvillian want ghetto nunchuck single double end,neither,2,0
4408,persianboi ryantburnss hahaha chunky goalkeeper make save stomach,neither,2,3
6061,hardball milbank chris stop angry bird spit dana hail racial tendicie didn infor carter talk abt,neither,2,0
1615,yankee yankees red sox scoreless play inne bambino watch,neither,2,3
10020,extremely sad admit good century arabic rhyme write jihadi,neither,2,3
19810,osoplain soup well enough cracker crumble casserole,neither,2,3
14975,dennisssbeauty vivalazulema look princess bella yellow dress,neither,2,1
12062,jihadi rehab account unpleasant fact bad behavior attract participant http njjga,neither,2,3
21518,beautiful fairy pool near glenbrittle isle skye scotland http cyi xsvn,neither,2,3
18943,eanah inkkofrosess lol credit ain near good right man job nice,neither,2,0
23882,guess rube doesn want,neither,2,1
3921,lilbthebiggsgod abbey kirkland bird stone bigg,neither,2,3
7493,brother ipod predict mickey mantle yankees announce retirement,neither,2,3
13897,praise thy lord season beanie,neither,2,3
845,metal honkie,neither,2,3
20800,oscar andyserkis computer turn ape http owgocjxpxs computerscience major movie,neither,2,3
15791,jenebramel clever lancemcalister watch burfict hit mock official throw flag himself https,neither,2,3
5110,whsvgrantcruise bird feather stand peta stand sanity,neither,2,3
8838,doom gutta dadon white nubuck leather upper foam make pass white sol http qivkeptlkj,neither,2,3
24032,io autocorrect trash phone capitalize dumbest thing,neither,2,3
3687,jonahnro good option leave indeed president make jimmy carter look piker sad,neither,2,3
3846,kodymark yankee,neither,2,3
7293,wienerherzog perfect stock photography article let leprechaun look handyman liquor cabinet,neither,2,3
17015,rajput ramesh friend proud hindu shivsainik brother shri ramesh jadhav murder jihadis plz help trend rameshjadhav http,neither,2,3
18584,arlingtondem hey arlington democrats bird join busboysandpoet second http,neither,2,3
12735,man glad redskin playoff consider happen lifetime redskinsblow,neither,2,3
707,femalelogic bad jig convince,neither,2,3
14355,bestsagittarius sagittarius compassionate towards people want towards one care abo,neither,2,3
8004,bet want cookie bergbrain mean want cracker kinda bitter aren tcha stribpol mngop mnleg,neither,2,1
6254,jesseleesoffer totally smell brownies walk work,neither,2,3
22478,finna slit eyebrow shop nahhhhhh,neither,2,3
14459,brandee ghetto sour cream http meyqq,neither,2,1
19925,ripienaar fox news presenter mock female pilot take part campaign isis wtf http mlky zsen,neither,2,3
24615,trust set alpha good well set visibility false fly silver bird,neither,2,3
10558,hope trash talk abt cnn poor product doesn hurt chance hire legal correspondent cnn,neither,2,3
23070,take note ain tornado color folk live,neither,2,0
12292,lol talk monkey live internet wonder cease,neither,2,1
17883,twitchyteam die laugh russian wrestler mock girly man obama workout video http lldrxlzeus,neither,2,3
22423,video shy glizzy trust myself http hrfudrvzdb,neither,2,0
13461,grandma brownie wink wink http pzpi ruq,neither,2,2
13873,polite militant bird notfeede stencil army typeface font ateam http ghnenlmlje,neither,2,3
21551,fact bruin draft yankees fan show weak scouting staff imo didn homework firechoreli,neither,2,3
21318,terrify leprechaun http wgksvvg,neither,2,0
6803,operationsafe galtsgirl live attest trust over muzzie nation million light,neither,2,3
18978,espn yanks sox together thing usually smoothly http ymmd,neither,2,3
20935,pretty paranoid cool weather bring abundance bird austin nyc philadelphia,neither,2,3
6844,politicsofamy whoa amy don slag canuck generalization,neither,2,3
2851,christrondsen band askim drink squirrel pee johnny depp wig charlie chocolate factory,neither,2,3
3154,fazedavls soar wvyy soar haze fazeoutcst gobbledy gook do not game,neither,2,3
5932,eonline kimkardashian kanyewest mrs trash,neither,2,3
1320,imtoblame bruh priscocb trent take yellow path http xxguktjp,neither,2,0
24714,wondertrade good pokemon feature level japanese wobbuffet level begin area trash pokemon,neither,2,3
17913,uflorida gatorzonefb bird plane jake mcgee http wvdlscodvw,neither,2,3
24114,jacob look monkey dis http rkaqn grqe,neither,2,0
21104,sooo first aid cpr certification come handy tonight glad didn lose monkey bekkalina,neither,2,3
24607,trash,neither,2,0
23100,yankee away melky guy flat hit yankees giant,neither,2,3
7796,apolonia gardner imperial misspell phalarope bird resemble sandpiper dread schwa spellingbee,neither,2,3
4504,realskipbayless man wilson black win chip talkn trash talk shine russell,neither,2,3
9033,consistently marvel bad property ultimate good entire ultimate universe trash,neither,2,3
17183,saertjemirror zebra amongst sheep,neither,2,3
21503,pirate playoff yankees hell freeze over,neither,2,3
5292,bradleyc skate trash skate goat dlc,neither,2,3
12896,monkey monkey doo,neither,2,0
11863,loose college town btown visit hoosier,neither,2,3
5184,xanaxdreams beanie steal description aren salty fake,neither,2,0
5206,yankee put twitter feed bed nyy,neither,2,3
805,yankees firecashman don want arod back,neither,2,3
1977,good asian massage park slope top rate spa http zsaazfl,neither,2,2
19933,robertbevan walk dead less carl talk bird zombie attack http uocspykssc http,neither,2,3
22279,try rex new water roasted tomato potato sawdust cracker load enough sodium lot wife look unsavory box,neither,2,3
8774,don hum tone late poll great news republicans hot air http hhrflfp,neither,2,3
4387,param nster have twitter bird shape pancake start,neither,2,3
23722,cookie cracker aren same level,neither,2,3
19383,jrsalzman buzzfee male live city buy meat under plastic mock girl gun hunt manly,neither,2,3
14772,corbynkelly find original yellow bracelet first person think tannermcdowell,neither,2,3
9189,free pattern adorable crochet border butterfly ladybug flower bumblebee hat edge trim http fotjbqwyeg,neither,2,3
19065,green eyed doll bird bedroom window way talk first thing mrrrrrrr,neither,2,3
13641,mark schlabach well look mcmurphyespn charlie weis couple hang nelly http,neither,2,3
9742,capri sun zebra cake,neither,2,0
19723,musedbymusic thanks tonyjrodriguez learn way want bird,neither,2,3
21572,jig,neither,2,0
4873,terrytgood dancingcrane moor kids free lunch bronx kid glad good,neither,2,3
2991,dejloaf mixtape sell sole banger,neither,2,0
14648,chanseydarapper way right trash these dwyanewade new season new shoe makeyourownway wayofwade http,neither,2,3
17503,sydhinton boy break new girlfriend couple didn abo,neither,2,3
6044,gregorious don understand trash can dumpster everywhere wait till somewhere,neither,2,3
13623,secret party mission live tweak mock fatpo,neither,2,3
20524,review yank come military history united states world war http via breitbartnew,neither,2,3
8597,dad buy brownie shake lovehim,neither,2,3
12912,mother nature hate yankees baseball,neither,2,3
21902,think boom boom boom waaay video make laugh least,neither,2,3
3330,hauntingilinsky sorryimalex taylorcaniff trash lie tell real,neither,2,1
6881,rachel gautreau babyydrey hey rachel name isint kenneth let straight good backing off ghetto,neither,2,1
23728,cousin bird screen twitter cousin poke facebook,neither,2,3
13716,pollo,neither,2,2
22166,good pricklypear shiner http clfjkt,neither,2,0
15017,dogethedog wow banana potassium yellow http xinhdwytqs,neither,2,3
16955,probirdright marry man woman people sloppery slop prevent bird marriage sandwich,neither,2,3
9481,go bust open real nicca,neither,2,0
11254,definitely watch mook lux battle damn,neither,2,3
20649,sebastian high cat nip,neither,2,1
3050,dolfyadolf got betta machinery dat hanger ghetto,neither,2,0
22348,serious bro lol cheezmoejenkinz bird special,neither,2,0
21680,trash bag hall that s weird thing change consistency,neither,2,3
23755,diet coke trash,neither,2,3
7404,message humanity charlie chaplin mobengalfan disl automatic mikehoho http itdircnt,neither,2,3
14292,baileyadam charlie crist rick scott shady sunshine state http ushmogzdr,neither,2,3
18971,eph allen west amp slippery slope obama constitutional contempt http roppmotnbd pjnet ccot,neither,2,2
22875,msnbc news show opinion amp right wing talking point joe nation pbo teabagger morningjoe,neither,2,3
10015,soprise dat follower den color,neither,2,0
14543,burgerke chicken fry oreo shake perfection http pdiglrbhjz,neither,2,0
19353,jesscorsoncle anyone good pet sitter cle northeast ohio cat amp bird thank clepet neo clevelan,neither,2,3
4137,missstef mariapetrova teabagger weaken food environmental regulation infinitely scary lethal terrorism,neither,2,3
7688,hiccup jihadi propaganda portray themselves one willing die cause,neither,2,3
19999,shakiraevans criticize amanda say word sure don jokes sexual assault don trash,neither,2,3
12827,memorial weekend bird wine walk price available participate location http bbyotneebn,neither,2,3
17743,thexbone twitch play call duty enter trash talk chat auto aim rest,neither,2,3
4896,thatguynorman migue pantoja trash,neither,2,0
20837,shylock amp wongs incidents democrat bigotry medium mum http vrk via breitbartnew,neither,2,2
24609,trash http oedkehyyxj,neither,2,0
24669,baylor win talk trash,neither,2,3
2754,callneeshcakey pop wop drop tho,neither,2,0
12736,man zebra print dress robs bank http xapayzbge,neither,2,3
17571,taythebaddie discuss cheese rat talk bread bird move snake,neither,2,0
1777,icarleybby djzeeti twitpic selfie light color eye http bsoyll,neither,2,3
23605,bat cool hell basically half tiny fox half leather bird,neither,2,3
4404,pepper redbone yankee met yeah annoying damn duck call outta ban duck horn,neither,2,3
2136,con provide color sticker place nametag member indicate preferred pronoun,neither,2,3
3078,dswizzle dswizzle boy look big bird off sesame street,neither,2,0
21546,bird get worm second mouse get cheese,neither,2,3
16390,marywcvb congressional hopeful richard tisei stop baker swampscott rally charlie wcvb http uycfeng,neither,2,3
908,redneck tow truck johndeere america https ifinqwvrad,neither,2,3
2385,ajkfan big congrat expect blogge rube chat sleep,neither,2,3
815,yankee nice bounce back michael kay get to,neither,2,0
9409,bird stone,neither,2,3
12040,jay takeover amp don live home amp home concert stadium http euk ulis via youtube,neither,2,0
6106,hxhsharingan animal cracker taco,neither,2,3
2328,anow look plastic monkey doll,neither,2,1
8859,drita nicca lmao,neither,2,1
23195,over flappy bird self evaluation life,neither,2,3
13175,sole sole sauce sol icy http kbdibkh,neither,2,3
14559,chlldhoodruiner take trash http uhxtogp,neither,2,3
21511,walk dead trash people,neither,2,3
22419,video charlie baker campaign team deny contact gov patrick meeting http qhra oalrr,neither,2,3
12068,jihadis claim shoot iraq army attack helicopter beji amp identify pilot name rank,neither,2,3
17495,sweetiepaii listen these band ptv sws atl bvb adtr bmth ymas fob blink tdg fir mcr follow amp everyon,neither,2,1
3516,intentionaltalk half jar marmalade shave monkey saran wrap mini horse good scene askkevin,neither,2,3
1608,willyc urbie singlebecause ill find cute hoosi next tgold connorbradley,neither,2,3
6948,ryancommakerry dianaaaxo jennaamendolare guy number yankees look uncle stevie lmao dying,neither,2,1
2157,rub hands bird man,neither,2,0
7805,poor little guinea pig die,neither,2,3
9355,charlie charlie stacydmomof revkahjc pattism cantucimblonde kacado,neither,2,2
23164,favorite straightcash sole please tell didn buy trash,neither,2,3
2277,species bird report chesterfield great backyard bird count many area http viwmjjjxot,neither,2,3
7006,selenalinn jet trash bad meant,neither,2,3
3011,derekisnormal crappyfactsare mcrib bun contain chemical azodicarbonamide yoga mat amp sol shoe,neither,2,3
8730,didn hit slope snowboard lesson first thing excite,neither,2,3
2148,chop tweet sweet bird call flap hand,neither,2,3
24653,wear pajama tonight gook udigg grey,neither,2,3
21913,old masterchefjunior chicken look trash,neither,2,3
22234,bad brandon lavergne isn go to vein spiked angola mickey,neither,2,3
2801,ceallaighaine sorry hun suck hope heal fast dancerproblem,neither,2,1
19754,nikaaaa yankee winnnn,neither,2,2
3166,femshaveballz spend significant ghetto witness terrorism commit police black community,neither,2,3
17923,usrealitycheck republicans want yank food stamp hungry http ukcoicd prg,neither,2,3
7087,steve phillip funny think bobmuellerwkrn tbt photo hang over trash ankle,neither,2,3
23210,iphone stupid watch apple grab people ankle shake money rube pocket,neither,2,3
18880,deviledleg draw myself organic powdered goat milk bath rise petal chop clam eww kidding bubbl,neither,2,3
20476,alexander skarsgard roommate declare sexy albino lizard do not sexy kinda,neither,2,3
12073,jihadis taunt america amp spread paranoia tent appear video daesh training camp near mosul http ebbfb,neither,2,3
8752,disturb feel pressure isis fanboy qaeda fanboy resort celebrate reclaim jihadi bona fide,neither,2,2
13882,popcorn candy dinner know charlie brown spirit animal,neither,2,3
16820,oreo honda wow think one luxurious interior oreolove stufoflegend,neither,2,3
16907,plmpcess silent protest philadelphia performance artist protest murder mike brown passerby mock http,neither,2,3
4625,salacioussully hopefully back ghetto,neither,2,0
16839,plane ovalame stephen smith respond people call uncle tom sell http scc stdmgu,neither,2,3
14197,anntelnaes halloween candy corn bird http ktnbyutykw,neither,2,3
8429,charlie rangel republicans slavery isn over truth revolt http npbdpk cqz bam race card vote democrat,neither,2,3
5689,caraabastow cute fuzzy hehehe,neither,2,3
11856,hick say bung bed ronandfezsxm,neither,2,3
7411,bird fly window hope okay,neither,2,3
18037,wayneroot well difference erick erickson understand obama muslim jihadi sympathizer https,neither,2,3
22974,word bird http plixi com,neither,2,0
2808,cee murda yellow fin edgewater,neither,2,3
13746,pollos ast do pollos estaban dando vuelta una poller mientras los estaban cocinando ast cuando http fxeeajmyfz,neither,2,2
17462,sttbs crazy teabagger give defunde obamacare move veteran mvetmarch,neither,2,3
8515,conan obrien life million monkey food,neither,2,3
20936,politico rney win gallup same thing lmao teabagger morningjoe,neither,2,1
18863,davidjone obama golf course look ball charlie daniels,neither,2,3
7866,aye nicca tired tho,neither,2,0
119,edgarpixar overdose heavy drug doesn sound bad tonight pussy shit,neither,2,1
11747,ready iubb hoosier hoosierstate ncaa big michigan gameday btown http jnmow,neither,2,3
24659,clam shame,neither,2,3
17122,robertcdick protest climate change leave trash behind votingmatter,neither,2,3
24128,notice trash notification page clean,neither,2,0
14513,bruceforce study these bird closely spot female limited bird watch skill http,neither,2,3
21563,guinea fowl seem,neither,2,3
21507,saint pure trash lol smh,neither,2,0
7147,theechaco danawhite watch trash,neither,2,3
22887,these artist new one make trash,neither,2,3
4608,smlbound cracker jack work cdc think check plane full people,neither,2,3
1087,atrue cowboy truth distance love bird http kqnw,neither,2,3
7134,team darrion jigaboo http vxkcg ygxf,neither,2,1
9194,french word potato translate earth apple banana yellow tree apple submarine big wet hollow kaboom apple,neither,2,3
22824,know jesus back ghetto level thorough black heroine,neither,2,0
21573,jigg,neither,2,0
17778,tiderecruit trash talk haven see bama fan wish harm injury towards lsu player,neither,2,3
21109,sorry fellow negros,neither,2,3
14151,allan son gatorade twinkie rice pudding pringle cookie,neither,2,3
5248,little girl tom sawyer get trap cave injun joe die injun joe die find treasure,neither,2,3
13748,pacey tell flash touch himself turn yellow black whatwashedoing,neither,2,3
12704,majority trash anyway,neither,2,3
12095,jose soto reflection former gay teabagger http xtmmuzyk,neither,2,2
21575,bat yankee stadium thank make good captain farewellcaptain http uvjgbcpcbu,neither,2,3
5484,alberdough check cash corner cajon calwood across steer pollo loco,neither,2,3
24109,weird yellow,neither,2,3
21485,african goshawk accipiter tachiro species bird prey accipitridae family fou http iwocs,neither,2,3
5225,youngjeezy feelin trappin ain dead ready call guala salute truth seenitall seenitalltheautobiography,neither,2,0
10718,love marry same queer messy funny fabulous dramatic community love,neither,2,3
16959,professor ryan think rain sound roof bird explode heat,neither,2,3
6814,panchoftf red yellow,neither,2,3
3140,evan grant hope charlie strong utcoach,neither,2,3
7213,tsmith sorry miss mean live disgusting muzzie disgust great sun,neither,2,3
18807,creepingsharia syrian bring democracy training endorse jihadis http lfhcto,neither,2,3
22435,watch excited isis jihadis yezidi sex slave distribution http exnuvhks isis tcot pjnet lnyhbt gop,neither,2,3
22040,fuzzy wuzzy kitten want raven writing desk find http igv http hlkdtsgkwu,neither,2,3
21512,wayans bros retarded show,neither,2,3
9870,hold ghetto label endorse vodka brand rum silly shivermetimber,neither,2,3
10610,whip these homemade pickled egg home cripple garlic http luf,neither,2,3
4108,mika tan perfect graham cracker flavor bun maple dougnut bar,neither,2,3
5720,charlierose jdickerson racist norahodonnell trash comparison betwn pre obama gwbush poll show support,neither,2,2
1967,good asian massage brooklyn park slope top rate spa http ensnf rgph,neither,2,2
17669,thefunnyvine crazy bird https qenh,neither,2,0
1868,notflappybird tag friend suck flappy bird,neither,2,3
9096,finally wif mock regent,neither,2,3
5788,cxslug game obsess angry bird take ccs scared lol,neither,2,1
13614,omoide yokocho shinjuku tokyo japan jap lose japan miguel mich http uxi,neither,2,2
9736,reply ask call redneck gigg psherm echoeserrant jstine,neither,2,1
1405,mannybdlopez open starburst candy yellow http ddbfezb lmao bruh,neither,2,3
8911,bird catch worm,neither,2,3
23437,wanna find hoe follow chick reply heart eye under sex gif,neither,2,0
14368,biertempfeltrib jimbowdenespnxm yankees wouldn let polanco sit minor league,neither,2,3
10163,couldn press send tweet anchor baby raw,neither,2,3
20397,yankee kid blame yankee underperformance ump management ebola outbreak bout player,neither,2,3
15053,drfreezeburnn spend good twenty min try teach bird skyrim theme song realize bird,neither,2,3
3586,logan good bird move,neither,2,3
3146,exurbankevin bird feather flock together subbeck,neither,2,3
8236,burritos trash,neither,2,3
15126,erv gulfwing think zlatan class way talk trash,neither,2,3
17441,stevestfl rise planet ape http yadnrfks,neither,2,3
9531,chunky marmalade greatful customer service over yrs postietweet servicematters http psengvyxrw,neither,2,3
18082,woman fit talent possess wood silent bird sing sing well,neither,2,3
2188,agie sweet vedantebreh travelnevada try visit thewashoeclub real spook,neither,2,3
18841,daniellecarr yankees fans yankees victoriasecret fitness http ibnlkwuun,neither,2,2
14950,davidbcohen coakley lose race seanspicer wow wow bostonglobe charlie baker governor htt,neither,2,3
8943,embrace love flip group mine runoff water color turd off pick,neither,2,3
16337,mlbstatoftheday derek jeter multi hit game redsox among yankee behind gehrig ruth,neither,2,3
11152,kill meet charlie sheen,neither,2,3
15904,slyc whatsashirt defiantly new planet ape tonight,neither,2,3
10753,mean blow foul yellow situation,neither,2,3
16482,misszindzi you all mutual decision sex first trash kind math,neither,2,3
20348,wvjoe gov rick scott refuse debate charlie crist fan http hkmfpnruku,neither,2,3
20690,sewing requirement isis jihadi girl man clothe presentable isisfeminism http kuwmx,neither,2,3
21276,take second mortgage bet yankee win world cup win lot seem brainer,neither,2,3
8424,charlie daniels could ve well job mnf,neither,2,3
19673,michellemalkin refresh dhimmi seattle mayor murray poor memory city history jihadi breeding ground,neither,2,3
13637,mans trash man treasure,neither,2,0
19322,janbaloch pakistani christian couple burn alive kasur punjab http jrxpbsl veritaz marvisirme goshno aliyanazki,neither,2,2
17521,tfcbooks busboysandpoets vivek balk bengali harlem amp lose histories south asian america http veyaqnaidg,neither,2,2
4337,oldmanro check be not animate charlie murphy,neither,2,3
8951,epic mickey nahh half man shiver tht sound,neither,2,3
4459,queensavage naw juss make lil mad go tho hate boonie,neither,2,0
14363,biiimurray iphone million storage apollo spacecraft computer moon throw bird,neither,2,3
6692,mimi sanabria right off bed put these dam yellow starburst throw window,neither,2,0
6662,megalexatron trash conference say goodbye,neither,2,3
6077,heavensenttynae kno love stuff clams bai,neither,2,0
13426,nope yellow otl,neither,2,0
16371,manstagram paper ball trash http zbt,neither,2,3
5534,ariennajanee that s youz yellow bone,neither,2,0
20635,school schoo scho sch sta stay stay stay stay hom stay home,neither,2,2
10554,hope charlie bring lube test,neither,2,3
15075,duncanidunno smash windshield coorslightca bird bee coors light drinker,neither,2,3
9375,game preview houston astros new york yankees http svg diiczg,neither,2,2
4270,nicoleadietrich chug pee,neither,2,3
11405,retard,neither,2,3
14108,adamsank julia roberts seem completely shocked nominated hey julia gown jig emm,neither,2,3
20667,see baseball team make wanna book yankees trip right,neither,2,3
13466,nothing yokel msu fan constantly reassess izzo aka consistent winner daugherty biggie flip munn,neither,2,3
15671,itsgirllcode reason mermaid period pant perfect hair lure man death free clam bra,neither,2,3
269,uberfact sad character death bitter over http ulclfuf http rxyqoosm ned stark man,neither,2,3
248,tee jonez kingcuh stanleys mad cuh hahaha suure tuku ita,neither,2,0
16795,ohsodestinee idoclyfe ouija movie look trash good,neither,2,1
13569,show cartoon network complete trash stevm universe awwwwwesomeeeeee,neither,2,3
6603,luchadora slavery prohibition let woman vote segregation jim crow law etc etc lol,neither,2,3
24044,die resurrect animal howler monkey,neither,2,3
13833,photo rest peace these bad boy bad advise let old asian dude glue sole http uprjy,neither,2,3
15853,joleendoreen kik group call party line old charlie barber hogging call,neither,2,3
13170,nevermind find trash,neither,2,1
8174,breakfast champions shrimp lobster balls sandusky french fry nice big quahog clam http uajukcoafv,neither,2,0
1200,commonblackgiri kid find name souvenir store thank mom ghetto name,neither,2,3
3884,landroverusa disco disaster recovery awesome brownie point well build extreme condition,neither,2,3
6880,rachaelkbrown billybutlerkc oreo unexplainable,neither,2,0
21093,get to tell these hoe grow smh,neither,2,0
20938,cracker play guitar thank tampa rick,neither,2,3
23101,yankees shouldn rely ball playoff yankees mlb,neither,2,3
18912,downswinge brendon urie must boy feel trash,neither,2,3
3783,keiveeb yellow shirt hat turnt side,neither,2,0
22445,wtmf murica say thunderpunche throat sole stomp,neither,2,3
13529,official jihadi cockroach book ticket cruise ship syria http hwkfme http rltlvygptl,neither,2,3
17963,vuulibrary shakespeare birthday take look shakespearean trash talk http jsy uffaib,neither,2,3
18178,yepillpost dollar die flappy bird http qsbte,neither,2,3
22291,turn magic colored light longexposure lightwrite http lbsd,neither,2,3
6665,megynkelly don understand multiple autopsy guess slant officer,neither,2,3
15719,jzolly kickin trash can golf cart yeeyee weidie mowder jbilinovich cmnw,neither,2,3
12472,little bitty bumble bee bumblebee http wgyl upjqq,neither,2,3
2588,bigcatcooke deserve victory elite await orange army sweet disgrace collegehoop ill back next hoosier,neither,2,3
12331,leave teabagger whine infrastructure one win pay wait god fix morningjoe,neither,2,3
11812,sunshine blue sky song bird smile front porch perfume ocean wind kiss cheek,neither,2,3
7494,acid yellow http hkpom,neither,2,3
11301,jus trill nicca mane,neither,2,0
13977,huffingtonpost jane seymour rocks bikini http puccv crazy aunt jane thefaithanne,neither,2,3
7063,solopo taxis right oreo right possible,neither,2,0
13714,sweep motown lol yankees tiger mlb,neither,2,3
12603,lol ike turner http ynqyyaojo,neither,2,0
12780,bird paradise fly nose elephant caress toe wife runner http,neither,2,3
14121,advicetowriters bird doesn sing answer sing song maya angelou poetry write,neither,2,3
7140,terrorwatchusa think white try blackish socal call wigger liberal democrats,neither,2,3
21435,solid investment min cue frank yankee wow,neither,2,3
15326,garvey new sign mong kok protest site fight democracy oppose communists http pon,neither,2,3
5466,adnanespn houston top five ahl attendance aero transplant snow bird love team,neither,2,3
15134,everybodyhatesx trash yerrp call austin river draft bust,neither,2,3
17225,sequoia gabris ueonoyungjumbo sequoia gabris yeah hoe baby innocent lol gabriella sister birthd,neither,2,1
11155,follow girl instagram bird brain tweet,neither,2,3
4299,notsosweetpea brownie,neither,2,1
902,porn android iphone ipad sex teen cutie lesbian teen toy slit http enjjwm,neither,2,2
14683,childishgarbino part cousin danny yankee swap pretty hilarious clever danny danvii http fkdeyzqt,neither,2,3
14843,czickenshack finally ready mass market skidmark resistant tighty whitie uncrustable take,neither,2,3
22154,wait thing bird,neither,2,3
2761,capitolevan see leprechaun tell burn thing,neither,2,1
7808,tired mock draft let clowney pick think round become chaos showofhand,neither,2,3
23470,trash sorry,neither,2,3
12119,clean fingernail knife hillbilly shanemose,neither,2,3
5633,bocgeogaddi anepicname lmaooooo epic bird win,neither,2,0
14778,cosabandonada parque atraccione abandonado jap http jiid,neither,2,2
10795,pick wig agony cute multi colored bob red stevie nick curly,neither,2,3
15656,innocentmarina yankee candle buy beer scented candle home light wait boyfriend,neither,2,3
22926,hillary dodo bird dems candidate take over obama job prez dog http wflzyxmvk via worldnetdaily,neither,2,3
18521,ahmadblack someone find georgia fan talk trash tell hope don tennessee tell,neither,2,3
16586,nfltalkrt team trash,neither,2,3
14457,bradthor twinkie old earth happen benghazi,neither,2,3
22430,walk off yankee,neither,2,0
2399,alexalltimelow jackalltimelow please stay safe guy love hoe meet guy happy halloween,neither,2,1
14211,aprilstearn far right hero rwnj souza take twitter thanksgive mock trayvon martin murder,neither,2,3
17147,russonpolitics gop nominee magov charlie baker fisherman story fall apart deserve oscar play cry http,neither,2,3
13527,offensive line trash,neither,2,3
21074,someone tell royal stay home trash,neither,2,3
6395,kfocht nope lucky washing slope go to little rough combine feel fortunate,neither,2,3
24328,cat kill baby bird cardinal,neither,2,3
3019,devilgrimz ironic trashcan hold trash everytime cuddle burn,neither,2,3
10439,hate profile country hick eric dean vestal make happy else,neither,2,3
12058,jihadi john beheader journalist foley sotloff arab charity collector http via breitbartnew,neither,2,3
3354,heatherelisep plus trash talk ole miss,neither,2,3
714,happycolumbusday wasn america karlmarx think share colonialism injun,neither,2,3
10526,feel tonight trash,neither,2,3
13462,note rocketeer remove cardboard launcher carry trash bin flee tidyterrorist http xpeg,neither,2,3
21502,perfect gift jihadi shopping list http wtnolosy http autavoeg,neither,2,3
13452,sure teabagger care nelson mandela mean teaparty tcot,neither,2,3
17855,truckshorsesdog coincky dink http bnmfyqza,neither,2,0
22442,wib play next silverdome ballroom neillsville charlie parr amp hobo nephews uncle frank ticket,neither,2,3
5975,foreverschmoke vertical nip bar horizontal one think look hella cute,neither,2,1
4166,joe nbc elect spokesman nbc lot trouble friend long watch nbc trash,neither,2,3
6827,peteyhoti funky monkey,neither,2,0
10153,confess autistic think aerosmith dreamon ledzeppelin retard,neither,2,3
8508,man basedlarock oreo chill thedondrew these premiumpete good nah http qxg vfw,neither,2,0
16360,majornews nbc news project charlie baker win massachusetts governor http jblplro,neither,2,3
7468,shockingly true tale oreo devour http wyis lvdsi,neither,2,3
20996,don want true life story hero bizzy lazy krayzie amp wish wanna watch hillbilly shoot pumpkin,neither,2,3
9808,hey go to sort bird tattooed body accompany anchor rope situation right right,neither,2,3
20059,spur bird plane supermanu nbasuperheroe,neither,2,3
4744,starbuckssanae sure slant plagiarist idea,neither,2,3
8276,cair publishe hit list jihadis http hvvfxypmhm via realjtp red blooded list,neither,2,3
24111,gun sandwich detail look fuzzy right don trust police department,neither,2,3
19346,jennakimjones dear oreo hear watermelon flavor fake fruit flavor crisco sandwich love,neither,2,3
4012,mahnameisjare guest want bird think,neither,2,3
14164,ampowerblog velvethammer parent phoenix administrator son wear pink fairy wing first high school http,neither,2,3
18621,bakedbrotatoe spits animal cracker doesn taste hippo,neither,2,3
4135,missmulgra start make monkey face behind,neither,2,1
17605,guyjeff rebeccaisfresh carrot cake trash sweet http rxrowjmbw,neither,2,1
12674,love bird flame thank song david lynch chrysta bell,neither,2,3
7947,baseball voxpulchra birthday reason lol yankee stadium yelp http hifdczwqy,neither,2,0
15737,jakeg basedgod full retard,neither,2,1
17718,therealmugatu deet mikenapoli nole remember game win jack right summer yankee stadium start,neither,2,3
7833,ask governor suppose pay typical teabagger mentality government evil lol morningjoe,neither,2,3
22428,virtually zero protection lgbtq person alabama lot acceptance think queer alabamian kid,neither,2,3
7007,selina dabbagh song pollo hermanos heisenberg,neither,2,2
22068,well flappy bird falloutbird http chvzwtvltg,neither,2,3
13859,play show lutsen papa charlie http artistdata com,neither,2,3
21242,sweet jesus morningjoe split screen rep james clyburn amp charlie daniels same morningjoe,neither,2,3
14960,deadspin colombia supporter remind double bird universal language http jeut isq,neither,2,3
3147,eyeonpolitic chrisloesch special brownie right,neither,2,3
13475,gook boy shawty http laaahstyeb,neither,2,0
4830,toddie soplayer well blood pass win tell wop lyric situation,neither,2,3
6895,rbigwood gameofarmsamc course win lose exciting match spilt blood aren trash talker,neither,2,3
24011,think garbage man suppose bring trash dump wouldn take self depreciation ftw,neither,2,3
14422,bleacherreport video don hurt yourself kobebryant hit jumper over rookie proceed talk trash http nvaim,neither,2,3
1298,heykeifer oreos basically dirt circle cream true,neither,2,3
17394,sportscenter break louisville coach charlie strong expect accept texas job espn amp medium report http,neither,2,3
11580,yankee dempster look old smh bring youth mlb,neither,2,3
18144,yankee yankee jump first place tonight think,neither,2,3
9376,game preview houston astros new york yankees http ughvrrdirz,neither,2,2
